feature,class_label
[1252.5 4167.  5658.5 ...  -68.5 -820.  -935.5],drilling
[ 568.5 -208.  -722.5 ...   41.    38.5   38. ],drilling
[ 2813.5  1516.5   145.5 ... -3823.5 -1922.5   126.5],street_music
[-3777.  -3095.  -2490.  ...  5819.5  5350.5  4755. ],street_music
[ 4142.5  3676.5  3394.5 ... -7266.  -7144.5 -6781.5],street_music
[-1573.  -1646.  -1933.  ...  2851.5  2453.   2075.5],street_music
[-6193.5 -5614.  -5380.5 ...   657.    843.5   974.5],street_music
[1855.  1747.5 1735.  ... 2891.5 2608.  2482. ],street_music
[2583.  2956.5 3423.  ... 5599.5 4823.5 3916. ],street_music
[-1191.  -1240.  -1290.  ... -1216.5 -1226.  -1207. ],dog_bark
[3908.  3851.5 3805.  ...  518.   534.5  540. ],dog_bark
[-9493.5 -9689.  -9850.  ... -2411.5 -2353.5 -2296. ],dog_bark
[ 782.5  631.   472.  ... 6793.5 7245.  7672.5],dog_bark
[   0.     0.     0.  ... 4467.5 4489.  4468.5],street_music
[ -754.5  -332.5  -815.5 ... -6575.  -6671.5 -5872. ],street_music
[4705.  4562.  3761.  ... 1694.5 1018.5 -759.5],street_music
[-2447.  -3355.  -3455.  ...  1478.5   965.   -923.5],street_music
[-3697.  -4335.5 -4049.  ...   195.   1005.5  1922.5],street_music
[-2950.5 -3866.5 -4074.  ...   282.5 -1899.  -2657. ],street_music
[-377.5 -417.  -425.  ... -869.5 -809.5 -776. ],children_playing
[ -5.5  29.5  73.5 ...  81.   97.5 106. ],children_playing
[-283.5 -268.5 -245.5 ...  -62.   -70.5  -36.5],children_playing
[148.5 143.  187.5 ... -11.5  -4.5   2.5],children_playing
[ -33.5   27.    68.5 ... -187.5 -208.5 -194. ],children_playing
[ 60.  112.5 158.  ... -27.5 -10.5  18.5],children_playing
[ 34.   26.   26.5 ... 166.  163.5 140. ],children_playing
[-86.5 -80.5 -76.  ... -35.5 -36.5 -36.5],dog_bark
[-98.5 -10.5  10.  ...   0.    0.    0. ],dog_bark
[ 0.000e+00  5.000e-01  1.500e+00 ... -2.529e+03  2.920e+02 -2.635e+03],jackhammer
[5754.5 6751.  5224.5 ... 4281.5 5315.5 4807.5],jackhammer
[-5607. -3287.   108. ...  -651. -2267. -2256.],jackhammer
[ 4598.5  4670.5  3041.5 ... -1418.5 -1397.5 -1432.5],jackhammer
[-0.5  0.5  0.  ... 57.5 69.5 55. ],gun_shot
[108.   77.5  70.5 ... 249.5 263.  281. ],dog_bark
[-16.5 -19.  -16.  ... -13.5  -7.5 -10. ],dog_bark
[344.  334.5 323.5 ... 158.  126.5  91. ],dog_bark
[ -82.  -110.5 -202.5 ...  605.5  537.   479.5],dog_bark
[-2545.  -3520.5 -4396.  ... -5713.5 -4200.  -2082. ],street_music
[  366.   2802.5  4913.  ...  -982.5 -2982.  -5232. ],street_music
[   21.   -595.  -1194.5 ...  7635.   9157.5 10217.5],street_music
[-7214.  -8420.  -8506.  ... -1138.5  -397.5   -60.5],street_music
[-1554.5 -1192.5  -681.  ...  1190.5   584.    112.5],street_music
[ -472.  -1310.5 -2268.  ...  -334.  -1373.5 -2384. ],street_music
[-1208.5 -1075.5  -886.  ...    -8.    -12.    -14. ],gun_shot
[-1560.  -1576.5 -1690.  ...  -453.5  -820.  -1161. ],engine_idling
[1060.5 1414.  1229.  ... -727.  -613.  -684.5],engine_idling
[-1566.5 -1826.  -1890.5 ... -2303.  -2322.5 -2377.5],engine_idling
[ -500.   -454.5  -701.  ... -2195.5 -2520.5 -2789.5],engine_idling
[-2663.  -2727.5 -2634.  ...  -953.5 -1504.5 -1647.5],engine_idling
[-2770.  -3000.5 -3516.  ... -3451.  -3444.5 -3292.5],engine_idling
[-1358.5 -1433.5 -1589.  ...   817.   1164.   1365. ],engine_idling
[-3097.5 -2637.  -1897.5 ...  -249.5  -327.5  -499. ],engine_idling
[1346.  2514.  2799.  ... 4171.5 4281.5 4282. ],engine_idling
[ 904.5 1024.5  940.5 ...  214.   229.5  113.5],engine_idling
[7701.  7347.5 6640.5 ...  133.   -23.   -22.5],engine_idling
[ 490.   779.   924.  ... 2407.  1923.5 1550.5],engine_idling
[ -97.5 -146.   409.  ... 5573.  5647.5 5125.5],engine_idling
[ 1868.   2007.5  1956.  ... -3046.  -3162.5 -3331.5],engine_idling
[ 5128.5  5365.5  6040.  ... -2858.  -3298.5 -3503.5],engine_idling
[3928.5 3389.5 2981.  ... 1310.5 1634.5 1683.5],engine_idling
[ -68.   152.5  547.5 ... -762.5 -888.  -959.5],engine_idling
[ 1466.   1391.5  1294.  ... -2831.5 -2815.5 -2834.5],engine_idling
[ -957.  -1002.   -924.  ...  4178.   4654.5  4123. ],engine_idling
[-2643.5 -2095.  -1547.  ... -3636.5 -3827.5 -3915. ],engine_idling
[3484.  2818.5 1459.  ... 1540.5 1067.   921. ],engine_idling
[-3347.5 -2540.  -2374.  ...  7217.5  7698.   7899. ],engine_idling
[1044.  1177.  1505.  ...  398.5  515.5  551. ],engine_idling
[ 905.  863.  809. ... 1312. 1308. 1262.],siren
[1350. 1446. 1425. ... 2333. 2367. 2268.],siren
[1674. 1724. 1631. ...  320.  212.   54.],siren
[ -914. -1225. -1385. ... -1901. -1548. -1137.],siren
[-149. -410. -680. ... 3091. 2940. 2692.],siren
[-739. -310.  246. ... -546. -419. -347.],siren
[ 2405.  2016.  1601. ... -1548. -1510. -1417.],siren
[-265. -147.  -17. ...  918.  731.  489.],siren
[-1311. -1174. -1058. ...   527.   686.   828.],siren
[ 263.   37. -144. ... -117.   -5.   95.],siren
[  925.  1008.  1101. ... -2581. -2936. -3220.],siren
[ 242.  376.  583. ... -130. -113. -103.],siren
[1188. 1005.  804. ... 2045. 2175. 2289.],siren
[-3448. -3574. -3555. ... -2063. -2165. -2175.],siren
[ -79.  -76. -129. ... 1019. 1187. 1350.],siren
[-2117. -1985. -1809. ... -1564. -1579. -1589.],siren
[2061. 1865. 1536. ...  738.  503.  254.],siren
[2410. 2447. 2503. ... 3006. 2780. 2420.],siren
[   32.  -176.  -406. ... -1351. -1293. -1259.],siren
[ 1969.  1437.   884. ... -1304. -1307. -1198.],siren
[-1215. -1191. -1190. ...  -243.  -289.  -371.],siren
[-1004.  -662.  -324. ...  1555.  1586.  1609.],siren
[-432. -451. -510. ...   -3. -313. -619.],siren
[   0.    0.    0. ... 4217. 2771.  392.],engine_idling
"[ 1.3949e+04  1.0746e+04  8.6060e+03 ... -1.1370e+03 -4.6700e+02
  1.3000e+01]",engine_idling
[ -318.   510.  1990. ... 13972. 14172. 13435.],engine_idling
[ 763.  1381.5 1973.  ... -664.  -700.  -721. ],dog_bark
[  871.5  1112.   1352.5 ... -1507.5 -1386.  -1189. ],dog_bark
[-209.5 -330.  -547.  ... -512.5 -326.    70.5],dog_bark
[ 1442.5  1669.5  1918.5 ... -1893.5 -1627.5 -1441.5],dog_bark
[  0.    0.    0.  ... -52.  -50.5 -47. ],siren
[ 9027.   9348.   9260.  ... -1851.5 -1600.  -1381.5],dog_bark
[-1200.  -1011.5  -692.5 ...     4.5   -11.    -28.5],dog_bark
[ -32.5 -109.5 -167.  ...   -6.   -52.5  -71.5],dog_bark
[-58.  -42.  -47.5 ... -10.5 -14.5 -13.5],dog_bark
[  0.   -0.5   0.  ... 162.5 160.  154. ],street_music
[-3461.5 -3460.5 -3469.5 ...  -310.5  -310.5  -309. ],street_music
[  148.5   155.    169.  ... -1199.5 -1164.  -1127.5],street_music
[-299.  -291.  -277.5 ... -709.5 -742.5 -767.5],street_music
[-1092.5 -1058.5 -1027.5 ...    53.5    13.    -23. ],street_music
[-787.  -805.  -826.5 ... -285.5 -321.  -350. ],street_music
[-155.5 -132.  -118.5 ... 1459.5 1457.5 1429.5],street_music
[1403.  1360.5 1324.5 ...   84.   156.5  224.5],street_music
[  -2.    45.    90.  ... -139.5  -88.   -28.5],street_music
[-424.5 -464.5 -495.5 ...  -14.   -25.5  -30.5],street_music
[  -33.    -33.5   -31.  ... -1309.5 -1305.5 -1306. ],street_music
[-197.5 -208.  -208.  ... 2358.  2296.  2230. ],street_music
[ 30.   98.  198.  ... -30.5 100.5 177.5],street_music
[256.5 217.5 183.5 ... 108.5 129.  146. ],street_music
[ -86.  -101.5 -109.5 ... -198.5 -221.  -244. ],street_music
[-220.5 -207.  -181.  ...  -56.5  -47.   -29.5],street_music
[-332.  -314.5 -312.  ... -236.5 -245.5 -259. ],street_music
[-265.5 -266.5 -262.  ... -225.  -413.  -549. ],street_music
[-632.  -654.5 -685.5 ... -345.5 -314.5 -268.5],street_music
[-991.5 -944.  -656.5 ...  462.5  547.5  408. ],street_music
[925.  191.  -56.5 ... 197.5   7.   32.5],street_music
[  -16.    122.5   274.  ... -1137.5 -1086.5 -1082.5],street_music
[-3898.5 -3890.  -3997.  ... -1485.  -1490.5 -1569.5],street_music
[-1649.5 -1579.  -1405.  ...  -293.5  -270.5  -295. ],street_music
[ 269.5  278.5  225.  ... -307.5 -261.  -159.5],street_music
[ -0.5   0.5   0.  ... -41.5 -22.5   1.5],street_music
[269.5 199.5 118.5 ... 875.  893.  921. ],street_music
[129.5 317.5 495.  ... 144.5 285.  417.5],street_music
[-1377.  -1355.  -1339.5 ...   275.    286.5   275.5],street_music
[ 913.5  929.   888.5 ... -842.5 -721.  -653.5],street_music
[-204.   -97.5   10.5 ... -129.  -214.  -279.5],street_music
[   39.     31.5    24.  ... -6838.  -6556.5 -5786. ],dog_bark
[-106.  -129.  -108.5 ...  -26.5  -14.   -24.5],dog_bark
[-9986.5 -9876.5 -9735.5 ...   -36.    -56.5   -86. ],dog_bark
[ -8.5 -29.5 -38.5 ... -18.5  -1.   -9.5],dog_bark
[  -4.    -3.    -3.  ...  887.  1307.5 1608.5],children_playing
[ -688.  -1409.5 -2232.5 ...  1027.   1194.   1125. ],children_playing
[ 1805.5  2027.   2059.  ... -6288.5 -5387.5 -4394. ],children_playing
[  735.5   291.    -13.5 ...   949.   -516.5 -1407. ],children_playing
[-3286.  -2081.   -839.  ... 22397.  24778.5 25772.5],children_playing
[-284.5 -317.5 -346.5 ...   34.5   33.    34.5],dog_bark
[-378.5 -449.5 -478.5 ...  -57.   -56.5  -58.5],dog_bark
[  -16.5   -20.5   -19.5 ... -1601.5 -1680.5 -1710. ],dog_bark
[-1666.5 -1484.  -1094.5 ...  -242.   -169.    -91. ],dog_bark
[  2.    1.5   5.5 ... -11.5 -10.  -12.5],dog_bark
[-3.5 -4.5 -7.5 ... -2.5 -6.5 -1.5],dog_bark
[ 3699.    780.5 -1969.5 ...   -85.   -101.   -115.5],dog_bark
[-127.  -123.  -115.  ...   -2.    -5.    -4.5],dog_bark
[-1108.  -1088.  -1069.5 ...  -515.5  -557.   -598. ],dog_bark
[  905.5   653.5   338.5 ... -1199.5 -1135.  -1070. ],dog_bark
[-1028.   -992.5  -934.5 ... -1698.5 -1943.5 -2136. ],dog_bark
[ 137.   170.   191.5 ... -267.  -277.5 -280. ],dog_bark
[  295.    400.5   319.5 ... -3424.  -3630.  -3560. ],dog_bark
[1603.  2814.  3375.5 ...  134.  -118.5 -300. ],dog_bark
[-2907.  -3062.5 -3214.  ... -1038.5 -1342.  -1525.5],dog_bark
[-1035.5 -1199.5 -1060.5 ...  -347.   -187.    -64. ],dog_bark
"[ 0.0000e+00 -1.0000e+00 -1.0000e+00 ... -1.4425e+03 -1.3745e+03
 -1.4510e+03]",siren
[ 625.5  726.5  663.  ... 1496.5 3234.  4645. ],siren
[-2294.  -2387.  -1972.5 ... -1101.  -1682.5 -2173. ],siren
[ 879.5  979.  1202.  ...  793.   708.5  666. ],siren
[-2469.5 -2533.5 -2459.  ...   308.    177.     56. ],siren
[-1113.5  -489.5   111.  ... -6567.  -6854.5 -7035. ],siren
[ 5799.5  6926.   7814.  ... -1732.  -1391.5 -1017.5],siren
[-7245.  -7249.5 -6900.5 ...  2227.   1853.5  1407.5],siren
[-418.5  107.   516.  ...  570.5  757.5  854.5],siren
[ 933.5  434.  -137.  ...  652.5 1108.5 1535. ],siren
[1029. 1264. 1385. ...   48.  421.  618.],siren
[ 1812.   1977.   2023.  ... -1270.  -1787.5 -2047. ],siren
[584.  581.5 669.  ... 912.  846.5 826. ],siren
[   -18.    -34.    -56. ... -14850. -13009. -11104.],dog_bark
[ 1082.  1128.  1199. ... -1571. -1555. -1533.],dog_bark
[-9.106e+03 -6.944e+03 -4.791e+03 ... -2.000e+00  3.200e+01  6.000e+01],dog_bark
[-1506. -1488. -1462. ...   723.   811.   717.],dog_bark
[ 951.   980.   976.5 ... -339.  -325.  -320. ],car_horn
[-1257.5 -1265.  -1255.  ...  1726.5  1685.   1588.5],street_music
[1517.5 1482.5 1446.  ... 2264.  2175.5 2109.5],street_music
[-1368.5 -1375.5 -1373.  ...  1234.   1267.5  1288. ],street_music
[ 243.5  244.5  240.5 ... -627.  -613.5 -592. ],street_music
[ 189.5  206.   214.5 ... -504.  -501.5 -500.5],street_music
[-363.5 -400.5 -428.  ...   75.    61.    66. ],street_music
[ 323.   404.   417.5 ... -260.  -152.5  -65. ],drilling
[  27.5  -12.   -57.  ... 1147.  1042.5 1007. ],drilling
[178.5 130.   49.  ... 515.  442.5 376.5],drilling
[ 232.5  287.5  307.  ... -430.5 -495.5 -485.5],drilling
[321.  284.5 256.5 ... 229.  207.5 196. ],drilling
[-424.  -427.  -494.5 ...  474.5  626.5  538.5],drilling
[  -76.5  -119.    -88.  ...  -876.  -1068.5 -1118. ],drilling
[977. 902. 776. ... 456. 446. 427.],drilling
[-1085.5  -972.   -822.  ...  -505.   -482.   -409.5],drilling
[408.5 364.  398.  ... 270.5 245.  211. ],drilling
[-344.  -352.5 -362.  ... -117.5  -59.5   26.5],drilling
[187.5 135.5  89.5 ... 310.5 265.5 260.5],drilling
[  44.    17.    31.5 ... -106.     1.   136.5],drilling
[344.  429.5 432.5 ... 108.  128.5 177.5],drilling
[ 404.   473.5  434.  ... 1188.  1185.5 1165.5],siren
[ 130.5  140.   153.5 ... -618.  -595.5 -567.5],siren
[ 538.   500.5  468.5 ... -123.5  -93.   -52. ],siren
[898.  867.5 832.  ...  36.5  31.   24. ],siren
[-12.5  -4.  -30.  ... -14.5 -13.5  34. ],siren
[ 20.   11.5 -12.5 ... 109.5  92.   91.5],siren
[130.5 259.5 381.5 ...  -2.    4.   17.5],siren
[1135.  1098.5 1058.5 ...  260.   240.5  237.5],siren
[-547.5 -537.  -537.5 ...  524.   464.   380.5],siren
[245.  256.5 265.5 ... 335.5 341.5 346.5],siren
[ 263.   157.   115.  ... -128.5 -162.  -199. ],siren
[353.5 359.5 375.  ... 354.5 307.5 249.5],siren
[-223.  -248.  -291.5 ... -390.5 -414.5 -419. ],siren
[194.  138.5  79.5 ... 596.5 592.5 571.5],siren
[-400.  -367.5 -336.5 ...  960.   947.5  922.5],siren
[  0.    0.    0.  ... 137.  139.  140.5],drilling
[  0.    0.    0.  ... -32.  -42.  -44.5],drilling
[  0.    0.    0.  ... 105.   97.5  90. ],drilling
[   0.     0.     0.  ... -180.  -175.5 -176. ],drilling
[  0.    0.    0.  ... -22.  -18.5 -12. ],drilling
[   0.    0.    0. ... -103. -115. -122.],drilling
[   0.    0.    0. ... -100. -100. -102.],drilling
[ 0.   0.   0.  ... 88.  89.  89.5],drilling
[ 0.   0.   0.  ... 12.   5.   6.5],drilling
"[ 2.0640e+03  1.2075e+03  5.4750e+02 ... -5.0000e-01 -6.0000e+00
 -9.5000e+00]",dog_bark
[-193.   -61.5   66.5 ... -118.5 -204.5 -270.5],dog_bark
[-21.  -22.5 -22.5 ... -26.5 -26.5 -27.5],dog_bark
[566.  554.  568.5 ... 167.5 226.  270. ],dog_bark
[ 0.   0.  -0.5 ...  1.  -5.5 -0.5],dog_bark
[ 684.   889.  1007.  ...   53.5  178.5  309. ],dog_bark
[-172. -161. -149. ...  -36.  -40.  -50.],dog_bark
[-144.  -146.  -151.5 ... -118.5 -154.5 -196.5],dog_bark
[183.  185.5 182.5 ... -77.  -69.5 -67.5],dog_bark
[-779. -559. -479. ...  119. -319. -499.],jackhammer
[819. 999. 899. ... 739. 519. -99.],jackhammer
[-399. -319. -319. ...   79.  219.  239.],jackhammer
[-599. -759. -739. ...  219.   39. -219.],jackhammer
[459. 719. 679. ... -19. 179. 259.],jackhammer
[-479. -579. -719. ... -779. -879. -679.],jackhammer
[ 239.  159.   39. ... -159. -319. -399.],jackhammer
[1932.5 2827.  3881.5 ... 5063.  4336.  3367.5],air_conditioner
[8880.  8940.5 9005.  ... 7144.  6978.  6576. ],air_conditioner
[ 2386.   1603.    754.  ... -4569.5 -4753.  -4879. ],air_conditioner
[6298.5 5765.5 5053.  ... 7786.5 8747.5 9493. ],air_conditioner
[-5088.  -5301.  -5808.5 ...  1334.   1593.5  1288.5],air_conditioner
[10364.  11340.  12217.  ... -5408.  -5828.  -5771.5],air_conditioner
[ 1021.    796.5   654.  ...  -572.   -882.5 -1181. ],air_conditioner
[-5914.  -5941.5 -5705.  ...  1357.    997.5   623. ],air_conditioner
[-1372.5 -1538.5 -1640.  ...  -193.   -788.  -1493.5],air_conditioner
[  424.    172.   -162.  ... -4816.5 -5279.  -5900. ],air_conditioner
[    0.      5.5     9.  ... -2735.5 -2930.  -2972. ],air_conditioner
[ -657.  -1696.5 -2356.  ...  1895.   1097.    440.5],air_conditioner
[-5782.  -6137.5 -6017.  ...   196.   -325.5  -883. ],air_conditioner
[ 4647.5  4638.   4351.5 ... -1425.  -1199.   -696. ],air_conditioner
[-1514.5 -2215.5 -2798.5 ... -2598.  -3361.  -4055. ],air_conditioner
[ -302.    129.5   428.  ... -4684.5 -5508.5 -6554. ],air_conditioner
[-4656.5 -4910.5 -5175.  ... -3237.  -3322.  -3357.5],air_conditioner
[-7638.5 -8436.5 -8966.  ... -3709.  -4207.  -4819.5],air_conditioner
[-3196.5 -3529.5 -3533.  ...  2582.5  3246.   3851.5],air_conditioner
[  196.    166.5   324.  ... -3472.  -3609.  -3744. ],air_conditioner
[  4149.5   4212.5   4364.  ...  -9052.5 -10436.  -11324. ],air_conditioner
[-4061.  -4529.  -5214.  ...  4129.   3761.   3335.5],air_conditioner
[-12042.5 -12746.  -13288.5 ...    362.5   1519.5   2324.5],air_conditioner
[3069. 2777. 2534. ... 1742. 1512. 1105.],air_conditioner
[ 2980.  3792.  4603. ... -4503. -4842. -5275.],air_conditioner
[ 607.   359.   229.5 ... 4625.  4773.5 4751. ],air_conditioner
[-2058.5 -2198.  -2530.5 ...  2027.5  2730.   3451.5],siren
[-1793.5 -1662.  -1729.  ...  -251.    -70.5   -72. ],siren
[-1924.  -1847.5 -1890.5 ...  -379.5  -650.   -784. ],dog_bark
[2014.  1940.5 1749.5 ... -771.5 -869.5 -849.5],dog_bark
[-738.5 -554.  -398.  ... 1325.5 1641.  1788. ],dog_bark
[ 855.5  882.5 1047.  ...  998.  1043.  1074. ],dog_bark
[ 350.5  280.   232.  ... -443.  -601.  -745. ],children_playing
[ 302.5  335.5  390.  ... -803.5 -676.  -645.5],children_playing
[ 51.5  56.5 123.  ... 974.  990.5 814. ],children_playing
[  196.    119.     84.5 ... -1324.  -1354.  -1402. ],children_playing
[-123.  -116.   -67.5 ... -750.5 -805.5 -880. ],children_playing
[ 581.   760.   872.  ... -661.  -649.5 -617. ],children_playing
[ 828.5  557.   319.  ... -412.5 -275.  -152.5],children_playing
[ -173.   -253.5  -232.5 ... -1395.5 -1383.5 -1256. ],children_playing
[-4858.5 -3691.5 -1459.  ...  -886.5 -1094.  -1077. ],engine_idling
[1340.5 1189.5 1212.  ... 2025.  2081.  1761.5],engine_idling
[-701.5 -264.  -667.5 ... -611.5 -600.  -505. ],engine_idling
[1397.  1346.5 1689.  ... 1991.5 1980.5 1660.5],engine_idling
[-471.  -381.5 -319.5 ... -219.  -179.5  -22. ],engine_idling
[ 1525.5  1812.   2306.  ...   -95.5  -633.5 -1329.5],engine_idling
[ -45.  -185.5 -297.  ...  835.5  813.5  791. ],engine_idling
[-1369.   -213.    656.5 ...  -869.5 -1851.5 -2715. ],engine_idling
[  746.    853.    948.  ... -3343.5 -3489.5 -3456. ],engine_idling
[355.5 355.5 346.  ... -79.  -79.5 -69.5],siren
[  -8.     7.5  -90.  ...  -84.  -109.  -149. ],siren
[   8.   -14.5  -20.5 ... -415.5 -402.  -395. ],siren
[   6.5   91.5  186.5 ... -440.  -471.  -457. ],siren
[-407.  -416.  -389.5 ...   59.   -25.5   16. ],siren
[-341.5 -271.5 -333.5 ...  -52.    -4.    34. ],siren
[ -30.  -112.5  -43.5 ...  410.5  382.   321. ],siren
[ 37.   26.   15.5 ... 491.  452.5 442.5],siren
[242.5 219.5 122.  ... 489.5 478.5 481.5],siren
[392.5 249.5 174.5 ...  44.   16.5  23. ],siren
[ 461.5  418.5  430.5 ... -295.5 -260.5 -374.5],siren
[ -67.5  -76.5  -51.5 ... -270.  -239.  -190.5],siren
[ -181.   -188.   -210.  ... -1039.5  -979.5  -898. ],siren
[-190.5 -112.   -96.  ...  262.   370.   468. ],siren
[-852.  -753.5 -682.  ... -479.5 -563.5 -617.5],siren
[524.5 603.5 673.  ... 387.5 382.5 373. ],siren
[-639.  -667.  -734.  ...  312.5  172.5  165.5],siren
[399.  363.  311.5 ...  74.5  23.5 -10.5],siren
[ 167.5   26.   -21.5 ... -216.5 -122.   -44. ],siren
[-759.5 -725.  -666.5 ... 1443.  1185.   933.5],siren
[-2421.  -1938.  -1322.  ...  -104.5   145.    822. ],siren
[ 634.   218.5 -337.  ...  138.  -205.  -324. ],siren
[ 1853.5  3044.5  4193.5 ... -1216.5 -1196.5 -1230. ],siren
[-198.5  205.5  827.  ...  639.5  775.   926. ],siren
[-1221. -1153. -1057. ...  -383.  -581.  -786.],siren
[ 949.   833.   716.5 ... -358.  -247.5 -229. ],siren
[291.  389.5 487.  ...  28.5   7.    7.5],siren
[ -195.5  -168.5  -183.  ... -1518.5 -1480.5 -1465. ],siren
[   -6.5   -46.5  -110.5 ... -1131.5 -1101.5 -1059. ],siren
[-1511.  -1532.  -1548.  ...  -405.   -418.   -414.5],siren
[ 4130.5  4014.   3695.5 ... -1028.5  -835.5  -755. ],siren
[-3215.5 -2820.5 -2297.5 ...  5906.   5670.   5496.5],siren
[-4611.  -4344.5 -4004.  ...   110.5   918.5  1588.5],siren
[1452.  1112.   642.  ... 5583.5 6525.5 7350. ],siren
[ 2279.   3043.   3690.5 ... -3305.  -2745.  -2481.5],siren
[7903.  8121.  8141.  ... -371.  -288.5 -338.5],siren
[-2445.5 -2468.5 -2418.5 ...  1416.5  1750.   2213.5],siren
[ -552.5  -856.  -1162.  ...   -14.     78.    257. ],siren
[2578.  2868.  3056.5 ...  463.5  610.5  726. ],siren
[  518.5   778.5  1100.  ...  -990.  -1054.  -1154.5],siren
[ 840.5  913.  1019.5 ... 2214.  2148.5 2041. ],siren
[ -609.5  -412.5  -284.5 ... -6204.  -4156.  -2189.5],siren
[5356.  5298.5 5383.5 ... -458.5 1956.5 4006. ],siren
[ -275.5  1676.5  3674.5 ... -7950.5 -7846.  -7365.5],siren
[5674.  6874.5 7640.  ... 4715.5 3677.5 2455. ],siren
[-6736.  -6132.  -5373.5 ...  -332.    453.5  1180. ],siren
[ 1119.   -256.5 -1593.5 ...  -802.   -904.5  -838.5],siren
[ 1837.   2468.   3185.5 ... -4575.  -4784.  -4758. ],siren
[-589.  -365.  -233.5 ...  867.5 1226.5 1496. ],siren
[  86.  -263.5 -778.  ... 2493.5 2351.  2125.5],street_music
[1939.5 1603.  1465.5 ... -288.  -337.5 -352.5],street_music
[ -417.5  -533.5  -685.5 ... -2304.5 -2439.5 -2641.5],street_music
[-937.  -918.  -934.5 ... 3566.5 3745.  3761.5],street_music
[-2825.  -2902.5 -2778.  ...  -123.5    25.5   -51.5],street_music
[-1298.  -1406.  -1565.5 ... -1944.  -1971.  -1683.5],street_music
[-3137.  -3085.  -2389.5 ... -2008.5 -1711.5 -1211. ],jackhammer
[ 2172.5  -632.  -2448.5 ...   560.5   681.5  1269. ],jackhammer
[ -313.5  -516.5 -1879.  ... -1518.5 -4089.5 -4724. ],jackhammer
[ 1844.   2041.   1043.  ...   301.5  -556.  -2814. ],jackhammer
[-3535.  -2268.  -1096.5 ...  2295.5  4295.   3270. ],jackhammer
[-5310.  -6030.5 -4515.5 ...   863.     35.   -367.5],jackhammer
[ 283.  -601.5 1458.5 ... 1309.5 1004.  1082. ],jackhammer
[ 369.  1337.5 1772.  ...  377.  1528.5 2391. ],jackhammer
[2250.  2893.  1866.5 ...  744.5 -494.  -267. ],jackhammer
[2136.  1523.5 1021.5 ...  529.  1090.  1494.5],jackhammer
[ -121.   -159.    -74.  ...  2225.    377.5 -1229.5],jackhammer
[1109.5 1846.5 1798.  ... 3258.  1990.5  845. ],jackhammer
[-1259.5   424.   2671.5 ... -2959.  -4433.  -3224. ],jackhammer
[   47.  -1238.  -1058.  ... -2913.5   285.   2280. ],jackhammer
[ -598.5   589.   -211.5 ... -3314.  -1176.5  1602. ],jackhammer
[  549.5 -2956.5 -4946.  ... -2015.5 -1672.   -749.5],jackhammer
[2296.  1500.5 -162.5 ...  488.  2209.5 2710. ],jackhammer
[  -23.5  -236.5 -1286.5 ...  -314.   1963.   2105. ],jackhammer
[ 1037.5 -1060.  -1423.  ...   501.    822.   1738. ],jackhammer
[2352.  3322.  3545.5 ... 3530.5 3059.  -817.5],jackhammer
[-5475.5 -1749.   1361.5 ...  -396.  -1621.  -1998. ],jackhammer
[-2757.5 -2634.5 -3298.  ...  -829.5  -262.   -557. ],jackhammer
